id block state chan freq value
063 07 OM 8 0.070 -52.931
063 07 OM 8 0.075 -54.466
063 07 OM 8 0.080 -52.458
063 07 OM 8 0.085 -54.522
063 07 OM 8 0.090 -56.592
063 07 OM 8 0.095 -55.242
063 07 OM 8 0.100 -54.280
063 08 OM 1 0.005 -inf
063 08 OM 1 0.010 -inf
063 08 OM 1 0.015 -inf
063 08 OM 1 0.020 -inf
063 08 OM 1 0.025 -inf
063 08 OM 1 0.030 -inf
063 08 OM 1 0.035 -inf
063 08 OM 1 0.040 -inf
063 08 OM 1 0.045 -inf
063 08 OM 1 0.050 -inf
063 08 OM 1 0.055 -inf
063 08 OM 1 0.060 -inf
063 08 OM 1 0.065 -inf
063 08 OM 1 0.070 -inf
063 08 OM 1 0.075 -inf
063 08 OM 1 0.080 -inf
063 08 OM 1 0.085 -inf
063 08 OM 1 0.090 -inf
063 08 OM 1 0.095 -inf
063 08 OM 1 0.100 -inf
063 08 OM 2 0.005 -inf
063 08 OM 2 0.010 -inf
063 08 OM 2 0.015 -inf
063 08 OM 2 0.020 -inf
063 08 OM 2 0.025 -inf
063 08 OM 2 0.030 -inf
063 08 OM 2 0.035 -inf
063 08 OM 2 0.040 -inf
063 08 OM 2 0.045 -inf
063 08 OM 2 0.050 -inf
063 08 OM 2 0.055 -inf
063 08 OM 2 0.060 -inf
063 08 OM 2 0.065 -inf
063 08 OM 2 0.070 -inf
063 08 OM 2 0.075 -inf
063 08 OM 2 0.080 -inf
063 08 OM 2 0.085 -inf
063 08 OM 2 0.090 -inf
063 08 OM 2 0.095 -inf
063 08 OM 2 0.100 -inf
063 08 OM 3 0.005 -inf
063 08 OM 3 0.010 -inf
063 08 OM 3 0.015 -inf
063 08 OM 3 0.020 -inf
063 08 OM 3 0.025 -inf
063 08 OM 3 0.030 -inf
063 08 OM 3 0.035 -inf
063 08 OM 3 0.040 -inf
063 08 OM 3 0.045 -inf
063 08 OM 3 0.050 -inf
063 08 OM 3 0.055 -inf
063 08 OM 3 0.060 -inf
063 08 OM 3 0.065 -inf
063 08 OM 3 0.070 -inf
063 08 OM 3 0.075 -inf
063 08 OM 3 0.080 -inf
063 08 OM 3 0.085 -inf
063 08 OM 3 0.090 -inf
063 08 OM 3 0.095 -inf
063 08 OM 3 0.100 -inf
063 08 OM 4 0.005 -30.795
063 08 OM 4 0.010 -36.750
063 08 OM 4 0.015 -45.870
063 08 OM 4 0.020 -52.076
063 08 OM 4 0.025 -53.747
063 08 OM 4 0.030 -56.952
063 08 OM 4 0.035 -53.860
063 08 OM 4 0.040 -52.156
063 08 OM 4 0.045 -54.403
063 08 OM 4 0.050 -55.315
063 08 OM 4 0.055 -56.187
063 08 OM 4 0.060 -58.658
063 08 OM 4 0.065 -56.017
063 08 OM 4 0.070 -54.977
063 08 OM 4 0.075 -58.235
063 08 OM 4 0.080 -59.375
063 08 OM 4 0.085 -61.716
063 08 OM 4 0.090 -57.893
063 08 OM 4 0.095 -62.406
063 08 OM 4 0.100 -60.982
063 08 OM 5 0.005 -30.871
063 08 OM 5 0.010 -36.947
063 08 OM 5 0.015 -45.908
063 08 OM 5 0.020 -52.610
063 08 OM 5 0.025 -54.254
063 08 OM 5 0.030 -57.640
063 08 OM 5 0.035 -53.917
063 08 OM 5 0.040 -51.915
063 08 OM 5 0.045 -54.131
063 08 OM 5 0.050 -55.373
063 08 OM 5 0.055 -56.023
063 08 OM 5 0.060 -58.524
063 08 OM 5 0.065 -55.662
063 08 OM 5 0.070 -54.501
063 08 OM 5 0.075 -57.908
063 08 OM 5 0.080 -58.995
063 08 OM 5 0.085 -61.056
063 08 OM 5 0.090 -57.065
063 08 OM 5 0.095 -61.421
063 08 OM 5 0.100 -60.076
063 08 OM 6 0.005 -31.959
063 08 OM 6 0.010 -37.951
063 08 OM 6 0.015 -46.635
063 08 OM 6 0.020 -53.594
063 08 OM 6 0.025 -54.843
063 08 OM 6 0.030 -58.154
063 08 OM 6 0.035 -54.407
063 08 OM 6 0.040 -52.343
063 08 OM 6 0.045 -54.512
063 08 OM 6 0.050 -55.792
063 08 OM 6 0.055 -56.405
063 08 OM 6 0.060 -58.934
063 08 OM 6 0.065 -56.194
063 08 OM 6 0.070 -54.984
063 08 OM 6 0.075 -58.544
063 08 OM 6 0.080 -59.858
063 08 OM 6 0.085 -61.884
063 08 OM 6 0.090 -57.890
063 08 OM 6 0.095 -62.304
063 08 OM 6 0.100 -61.125
063 08 OM 7 0.005 -30.366
063 08 OM 7 0.010 -36.411
063 08 OM 7 0.015 -45.693
063 08 OM 7 0.020 -51.517
063 08 OM 7 0.025 -53.393
063 08 OM 7 0.030 -56.436
063 08 OM 7 0.035 -52.665
063 08 OM 7 0.040 -51.282
063 08 OM 7 0.045 -53.554
063 08 OM 7 0.050 -54.614
063 08 OM 7 0.055 -55.599
063 08 OM 7 0.060 -57.935
063 08 OM 7 0.065 -55.019
063 08 OM 7 0.070 -54.019
063 08 OM 7 0.075 -57.224
063 08 OM 7 0.080 -58.288
063 08 OM 7 0.085 -60.664
063 08 OM 7 0.090 -56.734
063 08 OM 7 0.095 -61.203
063 08 OM 7 0.100 -59.315
063 08 OM 8 0.005 -30.534
063 08 OM 8 0.010 -36.550
063 08 OM 8 0.015 -45.951
063 08 OM 8 0.020 -51.894
063 08 OM 8 0.025 -53.701
063 08 OM 8 0.030 -56.761
063 08 OM 8 0.035 -53.332
063 08 OM 8 0.040 -51.788
063 08 OM 8 0.045 -53.878
063 08 OM 8 0.050 -54.733
063 08 OM 8 0.055 -55.747
063 08 OM 8 0.060 -58.156
063 08 OM 8 0.065 -55.377
063 08 OM 8 0.070 -54.440
063 08 OM 8 0.075 -57.603
063 08 OM 8 0.080 -58.835
063 08 OM 8 0.085 -61.167
063 08 OM 8 0.090 -57.195
063 08 OM 8 0.095 -61.628
063 08 OM 8 0.100 -59.821
063 09 OM 1 0.005 -inf
063 09 OM 1 0.010 -inf
063 09 OM 1 0.015 -inf
063 09 OM 1 0.020 -inf
063 09 OM 1 0.025 -inf
063 09 OM 1 0.030 -inf
063 09 OM 1 0.035 -inf
063 09 OM 1 0.040 -inf
063 09 OM 1 0.045 -inf
063 09 OM 1 0.050 -inf
063 09 OM 1 0.055 -inf
063 09 OM 1 0.060 -inf
063 09 OM 1 0.065 -inf
063 09 OM 1 0.070 -inf
063 09 OM 1 0.075 -inf
063 09 OM 1 0.080 -inf
063 09 OM 1 0.085 -inf
063 09 OM 1 0.090 -inf
063 09 OM 1 0.095 -inf
063 09 OM 1 0.100 -inf
063 09 OM 2 0.005 -inf
063 09 OM 2 0.010 -inf
063 09 OM 2 0.015 -inf
063 09 OM 2 0.020 -inf
063 09 OM 2 0.025 -inf
063 09 OM 2 0.030 -inf
063 09 OM 2 0.035 -inf
063 09 OM 2 0.040 -inf
063 09 OM 2 0.045 -inf
063 09 OM 2 0.050 -inf
063 09 OM 2 0.055 -inf
063 09 OM 2 0.060 -inf
063 09 OM 2 0.065 -inf
063 09 OM 2 0.070 -inf
063 09 OM 2 0.075 -inf
063 09 OM 2 0.080 -inf
063 09 OM 2 0.085 -inf
063 09 OM 2 0.090 -inf
063 09 OM 2 0.095 -inf
063 09 OM 2 0.100 -inf
063 09 OM 3 0.005 -inf
063 09 OM 3 0.010 -inf
063 09 OM 3 0.015 -inf
063 09 OM 3 0.020 -inf
063 09 OM 3 0.025 -inf
063 09 OM 3 0.030 -inf
063 09 OM 3 0.035 -inf
063 09 OM 3 0.040 -inf
063 09 OM 3 0.045 -inf
063 09 OM 3 0.050 -inf
063 09 OM 3 0.055 -inf
063 09 OM 3 0.060 -inf
063 09 OM 3 0.065 -inf
063 09 OM 3 0.070 -inf
063 09 OM 3 0.075 -inf
063 09 OM 3 0.080 -inf
063 09 OM 3 0.085 -inf
063 09 OM 3 0.090 -inf
063 09 OM 3 0.095 -inf
063 09 OM 3 0.100 -inf
063 09 OM 4 0.005 -29.513
063 09 OM 4 0.010 -36.276
063 09 OM 4 0.015 -43.613
063 09 OM 4 0.020 -47.750
063 09 OM 4 0.025 -48.611
063 09 OM 4 0.030 -52.280
063 09 OM 4 0.035 -50.802
063 09 OM 4 0.040 -52.329
063 09 OM 4 0.045 -54.431
063 09 OM 4 0.050 -52.850
063 09 OM 4 0.055 -55.177
063 09 OM 4 0.060 -54.206
063 09 OM 4 0.065 -53.781
063 09 OM 4 0.070 -55.452
063 09 OM 4 0.075 -54.886
063 09 OM 4 0.080 -52.885
063 09 OM 4 0.085 -56.068
063 09 OM 4 0.090 -56.203
063 09 OM 4 0.095 -55.532
063 09 OM 4 0.100 -53.942
063 09 OM 5 0.005 -29.441
063 09 OM 5 0.010 -36.144
063 09 OM 5 0.015 -43.853
063 09 OM 5 0.020 -47.892
063 09 OM 5 0.025 -48.747
063 09 OM 5 0.030 -53.293
063 09 OM 5 0.035 -51.922
063 09 OM 5 0.040 -53.156
063 09 OM 5 0.045 -54.637
063 09 OM 5 0.050 -53.101
063 09 OM 5 0.055 -55.914
063 09 OM 5 0.060 -55.286
063 09 OM 5 0.065 -54.332
063 09 OM 5 0.070 -55.520
063 09 OM 5 0.075 -55.385
063 09 OM 5 0.080 -53.457
063 09 OM 5 0.085 -56.777
063 09 OM 5 0.090 -57.198
063 09 OM 5 0.095 -56.469
063 09 OM 5 0.100 -54.555
063 09 OM 6 0.005 -30.474
063 09 OM 6 0.010 -37.143
063 09 OM 6 0.015 -44.350
063 09 OM 6 0.020 -49.019
063 09 OM 6 0.025 -50.215
063 09 OM 6 0.030 -54.519
063 09 OM 6 0.035 -52.786
063 09 OM 6 0.040 -53.828
063 09 OM 6 0.045 -55.693
063 09 OM 6 0.050 -54.733
063 09 OM 6 0.055 -57.015
063 09 OM 6 0.060 -55.952
063 09 OM 6 0.065 -55.481
063 09 OM 6 0.070 -56.824
063 09 OM 6 0.075 -56.152
063 09 OM 6 0.080 -54.390
063 09 OM 6 0.085 -57.930
063 09 OM 6 0.090 -58.207
063 09 OM 6 0.095 -57.146
063 09 OM 6 0.100 -55.374
063 09 OM 7 0.005 -29.172
063 09 OM 7 0.010 -35.721
063 09 OM 7 0.015 -43.388
063 09 OM 7 0.020 -47.385
063 09 OM 7 0.025 -48.018
063 09 OM 7 0.030 -51.943
063 09 OM 7 0.035 -50.662
063 09 OM 7 0.040 -52.181
063 09 OM 7 0.045 -53.911
063 09 OM 7 0.050 -52.282
063 09 OM 7 0.055 -54.963
063 09 OM 7 0.060 -54.045
063 09 OM 7 0.065 -53.347
063 09 OM 7 0.070 -55.135
063 09 OM 7 0.075 -54.585
063 09 OM 7 0.080 -52.623
063 09 OM 7 0.085 -55.723
063 09 OM 7 0.090 -55.705
063 09 OM 7 0.095 -55.281
063 09 OM 7 0.100 -53.679
063 09 OM 8 0.005 -29.267
063 09 OM 8 0.010 -35.779
063 09 OM 8 0.015 -43.387
063 09 OM 8 0.020 -47.673
063 09 OM 8 0.025 -48.404
063 09 OM 8 0.030 -51.922
063 09 OM 8 0.035 -50.436
063 09 OM 8 0.040 -51.971
063 09 OM 8 0.045 -53.882
063 09 OM 8 0.050 -52.400
063 09 OM 8 0.055 -54.736
063 09 OM 8 0.060 -53.664
063 09 OM 8 0.065 -53.386
063 09 OM 8 0.070 -55.232
063 09 OM 8 0.075 -54.598
063 09 OM 8 0.080 -52.751
063 09 OM 8 0.085 -55.818
063 09 OM 8 0.090 -55.543
063 09 OM 8 0.095 -55.086
063 09 OM 8 0.100 -53.552
063 10 FA 1 0.005 -inf
063 10 FA 1 0.010 -inf
063 10 FA 1 0.015 -inf
063 10 FA 1 0.020 -inf
063 10 FA 1 0.025 -inf
063 10 FA 1 0.030 -inf
063 10 FA 1 0.035 -inf
063 10 FA 1 0.040 -inf
063 10 FA 1 0.045 -inf
063 10 FA 1 0.050 -inf
063 10 FA 1 0.055 -inf
063 10 FA 1 0.060 -inf
063 10 FA 1 0.065 -inf
063 10 FA 1 0.070 -inf
063 10 FA 1 0.075 -inf
063 10 FA 1 0.080 -inf
063 10 FA 1 0.085 -inf
063 10 FA 1 0.090 -inf
063 10 FA 1 0.095 -inf
063 10 FA 1 0.100 -inf
063 10 FA 2 0.005 -inf
063 10 FA 2 0.010 -inf
063 10 FA 2 0.015 -inf
063 10 FA 2 0.020 -inf
063 10 FA 2 0.025 -inf
063 10 FA 2 0.030 -inf
063 10 FA 2 0.035 -inf
063 10 FA 2 0.040 -inf
063 10 FA 2 0.045 -inf
063 10 FA 2 0.050 -inf
063 10 FA 2 0.055 -inf
063 10 FA 2 0.060 -inf
063 10 FA 2 0.065 -inf
063 10 FA 2 0.070 -inf
063 10 FA 2 0.075 -inf
063 10 FA 2 0.080 -inf
063 10 FA 2 0.085 -inf
063 10 FA 2 0.090 -inf
063 10 FA 2 0.095 -inf
063 10 FA 2 0.100 -inf
063 10 FA 3 0.005 -inf
063 10 FA 3 0.010 -inf
063 10 FA 3 0.015 -inf
063 10 FA 3 0.020 -inf
063 10 FA 3 0.025 -inf
063 10 FA 3 0.030 -inf
063 10 FA 3 0.035 -inf
063 10 FA 3 0.040 -inf
063 10 FA 3 0.045 -inf
063 10 FA 3 0.050 -inf
063 10 FA 3 0.055 -inf
063 10 FA 3 0.060 -inf
063 10 FA 3 0.065 -inf
063 10 FA 3 0.070 -inf
063 10 FA 3 0.075 -inf
063 10 FA 3 0.080 -inf
063 10 FA 3 0.085 -inf
063 10 FA 3 0.090 -inf
063 10 FA 3 0.095 -inf
063 10 FA 3 0.100 -inf
063 10 FA 4 0.005 -27.473
063 10 FA 4 0.010 -36.492
063 10 FA 4 0.015 -47.944
063 10 FA 4 0.020 -53.561
063 10 FA 4 0.025 -49.697
063 10 FA 4 0.030 -48.296
063 10 FA 4 0.035 -48.999
063 10 FA 4 0.040 -51.889
063 10 FA 4 0.045 -58.960
063 10 FA 4 0.050 -61.127
063 10 FA 4 0.055 -62.001
063 10 FA 4 0.060 -57.305
063 10 FA 4 0.065 -56.230
063 10 FA 4 0.070 -61.242
063 10 FA 4 0.075 -64.425
063 10 FA 4 0.080 -65.407
063 10 FA 4 0.085 -57.919
063 10 FA 4 0.090 -57.000
063 10 FA 4 0.095 -60.598
063 10 FA 4 0.100 -61.366
063 10 FA 5 0.005 -27.552
063 10 FA 5 0.010 -36.518
063 10 FA 5 0.015 -48.018
063 10 FA 5 0.020 -53.896
063 10 FA 5 0.025 -49.897
063 10 FA 5 0.030 -48.519
063 10 FA 5 0.035 -49.061
063 10 FA 5 0.040 -52.290
063 10 FA 5 0.045 -59.290
063 10 FA 5 0.050 -61.132
063 10 FA 5 0.055 -63.206
063 10 FA 5 0.060 -57.596
063 10 FA 5 0.065 -56.270
063 10 FA 5 0.070 -60.506
063 10 FA 5 0.075 -64.340
063 10 FA 5 0.080 -65.882
063 10 FA 5 0.085 -58.443
063 10 FA 5 0.090 -57.470
063 10 FA 5 0.095 -61.134
063 10 FA 5 0.100 -61.654
063 10 FA 6 0.005 -28.381
063 10 FA 6 0.010 -37.302
063 10 FA 6 0.015 -48.756
063 10 FA 6 0.020 -55.228
063 10 FA 6 0.025 -51.098
063 10 FA 6 0.030 -49.598
063 10 FA 6 0.035 -50.148
063 10 FA 6 0.040 -53.300
063 10 FA 6 0.045 -60.763
063 10 FA 6 0.050 -62.652
063 10 FA 6 0.055 -63.091
063 10 FA 6 0.060 -58.810
063 10 FA 6 0.065 -57.586
063 10 FA 6 0.070 -62.129
063 10 FA 6 0.075 -65.993
063 10 FA 6 0.080 -66.719
063 10 FA 6 0.085 -59.545
063 10 FA 6 0.090 -58.312
063 10 FA 6 0.095 -61.637
063 10 FA 6 0.100 -62.633
063 10 FA 7 0.005 -27.094
063 10 FA 7 0.010 -36.152
063 10 FA 7 0.015 -47.751
063 10 FA 7 0.020 -53.289
063 10 FA 7 0.025 -49.107
063 10 FA 7 0.030 -47.619
063 10 FA 7 0.035 -48.209
063 10 FA 7 0.040 -51.504
063 10 FA 7 0.045 -58.479
063 10 FA 7 0.050 -60.442
063 10 FA 7 0.055 -62.211
063 10 FA 7 0.060 -56.564
063 10 FA 7 0.065 -55.371
063 10 FA 7 0.070 -60.077
063 10 FA 7 0.075 -63.995
063 10 FA 7 0.080 -65.137
063 10 FA 7 0.085 -57.466
063 10 FA 7 0.090 -56.591
063 10 FA 7 0.095 -60.177
063 10 FA 7 0.100 -60.917
063 10 FA 8 0.005 -27.170
063 10 FA 8 0.010 -36.214
063 10 FA 8 0.015 -47.694
063 10 FA 8 0.020 -53.388
063 10 FA 8 0.025 -49.403
063 10 FA 8 0.030 -47.949
063 10 FA 8 0.035 -48.589
063 10 FA 8 0.040 -51.605
063 10 FA 8 0.045 -58.554
063 10 FA 8 0.050 -60.759
063 10 FA 8 0.055 -61.633
063 10 FA 8 0.060 -56.759
063 10 FA 8 0.065 -55.632
063 10 FA 8 0.070 -60.625
063 10 FA 8 0.075 -64.220
063 10 FA 8 0.080 -65.162
063 10 FA 8 0.085 -57.521
063 10 FA 8 0.090 -56.550
063 10 FA 8 0.095 -60.138
063 10 FA 8 0.100 -61.028
063 11 FA 1 0.005 -inf
063 11 FA 1 0.010 -inf
063 11 FA 1 0.015 -inf
063 11 FA 1 0.020 -inf
063 11 FA 1 0.025 -inf
063 11 FA 1 0.030 -inf
063 11 FA 1 0.035 -inf
063 11 FA 1 0.040 -inf
063 11 FA 1 0.045 -inf
063 11 FA 1 0.050 -inf
063 11 FA 1 0.055 -inf
063 11 FA 1 0.060 -inf
063 11 FA 1 0.065 -inf
063 11 FA 1 0.070 -inf
063 11 FA 1 0.075 -inf
063 11 FA 1 0.080 -inf
063 11 FA 1 0.085 -inf
063 11 FA 1 0.090 -inf
063 11 FA 1 0.095 -inf
063 11 FA 1 0.100 -inf
063 11 FA 2 0.005 -inf
063 11 FA 2 0.010 -inf
063 11 FA 2 0.015 -inf
063 11 FA 2 0.020 -inf
063 11 FA 2 0.025 -inf
063 11 FA 2 0.030 -inf
063 11 FA 2 0.035 -inf
063 11 FA 2 0.040 -inf
063 11 FA 2 0.045 -inf
063 11 FA 2 0.050 -inf
063 11 FA 2 0.055 -inf
063 11 FA 2 0.060 -inf
063 11 FA 2 0.065 -inf
063 11 FA 2 0.070 -inf
063 11 FA 2 0.075 -inf
063 11 FA 2 0.080 -inf
063 11 FA 2 0.085 -inf
063 11 FA 2 0.090 -inf
063 11 FA 2 0.095 -inf
063 11 FA 2 0.100 -inf
063 11 FA 3 0.005 -inf
063 11 FA 3 0.010 -inf
063 11 FA 3 0.015 -inf
063 11 FA 3 0.020 -inf
063 11 FA 3 0.025 -inf
063 11 FA 3 0.030 -inf
063 11 FA 3 0.035 -inf
063 11 FA 3 0.040 -inf
063 11 FA 3 0.045 -inf
063 11 FA 3 0.050 -inf
063 11 FA 3 0.055 -inf
063 11 FA 3 0.060 -inf
063 11 FA 3 0.065 -inf
063 11 FA 3 0.070 -inf
063 11 FA 3 0.075 -inf
063 11 FA 3 0.080 -inf
063 11 FA 3 0.085 -inf
063 11 FA 3 0.090 -inf
063 11 FA 3 0.095 -inf
063 11 FA 3 0.100 -inf
063 11 FA 4 0.005 -29.687
063 11 FA 4 0.010 -40.355
063 11 FA 4 0.015 -50.429
063 11 FA 4 0.020 -56.385
063 11 FA 4 0.025 -59.026
063 11 FA 4 0.030 -58.245
063 11 FA 4 0.035 -66.052
063 11 FA 4 0.040 -63.179
063 11 FA 4 0.045 -63.399
063 11 FA 4 0.050 -64.789
063 11 FA 4 0.055 -62.909
063 11 FA 4 0.060 -67.228
063 11 FA 4 0.065 -64.534
063 11 FA 4 0.070 -60.823
063 11 FA 4 0.075 -64.988
063 11 FA 4 0.080 -65.284
063 11 FA 4 0.085 -69.050
063 11 FA 4 0.090 -69.499
063 11 FA 4 0.095 -68.406
063 11 FA 4 0.100 -73.203
063 11 FA 5 0.005 -29.572
063 11 FA 5 0.010 -40.339
063 11 FA 5 0.015 -50.791
063 11 FA 5 0.020 -56.247
063 11 FA 5 0.025 -59.589
063 11 FA 5 0.030 -57.957
063 11 FA 5 0.035 -65.057
063 11 FA 5 0.040 -63.714
063 11 FA 5 0.045 -63.092
063 11 FA 5 0.050 -62.998
063 11 FA 5 0.055 -61.757
063 11 FA 5 0.060 -66.370
063 11 FA 5 0.065 -64.288
063 11 FA 5 0.070 -60.393
063 11 FA 5 0.075 -64.870
063 11 FA 5 0.080 -65.560
063 11 FA 5 0.085 -68.968
063 11 FA 5 0.090 -69.124
063 11 FA 5 0.095 -67.812
063 11 FA 5 0.100 -72.912
063 11 FA 6 0.005 -30.658
063 11 FA 6 0.010 -41.287
063 11 FA 6 0.015 -51.837
063 11 FA 6 0.020 -57.194
063 11 FA 6 0.025 -61.110
063 11 FA 6 0.030 -59.215
063 11 FA 6 0.035 -65.467
063 11 FA 6 0.040 -64.071
063 11 FA 6 0.045 -64.241
063 11 FA 6 0.050 -63.442
063 11 FA 6 0.055 -62.881
063 11 FA 6 0.060 -68.120
063 11 FA 6 0.065 -65.404
063 11 FA 6 0.070 -61.628
063 11 FA 6 0.075 -66.452
063 11 FA 6 0.080 -66.824
063 11 FA 6 0.085 -70.955
063 11 FA 6 0.090 -69.753
063 11 FA 6 0.095 -69.338
063 11 FA 6 0.100 -74.770
063 11 FA 7 0.005 -28.928
063 11 FA 7 0.010 -39.817
063 11 FA 7 0.015 -50.363
063 11 FA 7 0.020 -55.881
063 11 FA 7 0.025 -59.122
063 11 FA 7 0.030 -58.153
063 11 FA 7 0.035 -65.244
063 11 FA 7 0.040 -63.021
063 11 FA 7 0.045 -62.789
063 11 FA 7 0.050 -63.027
063 11 FA 7 0.055 -60.893
063 11 FA 7 0.060 -65.524
063 11 FA 7 0.065 -63.633
063 11 FA 7 0.070 -59.755
063 11 FA 7 0.075 -64.022
063 11 FA 7 0.080 -64.652
063 11 FA 7 0.085 -68.019
063 11 FA 7 0.090 -68.606
063 11 FA 7 0.095 -67.514
063 11 FA 7 0.100 -72.616
063 11 FA 8 0.005 -29.480
063 11 FA 8 0.010 -40.184
063 11 FA 8 0.015 -50.366
063 11 FA 8 0.020 -56.127
063 11 FA 8 0.025 -58.807
063 11 FA 8 0.030 -58.333
063 11 FA 8 0.035 -65.969
063 11 FA 8 0.040 -62.780
063 11 FA 8 0.045 -62.846
063 11 FA 8 0.050 -63.868
063 11 FA 8 0.055 -61.966
063 11 FA 8 0.060 -66.738
063 11 FA 8 0.065 -63.956
063 11 FA 8 0.070 -60.279
063 11 FA 8 0.075 -64.470
063 11 FA 8 0.080 -64.725
063 11 FA 8 0.085 -68.391
063 11 FA 8 0.090 -68.793
063 11 FA 8 0.095 -67.970
063 11 FA 8 0.100 -73.001
063 12 FA 1 0.005 -inf
063 12 FA 1 0.010 -inf
063 12 FA 1 0.015 -inf
063 12 FA 1 0.020 -inf
063 12 FA 1 0.025 -inf
063 12 FA 1 0.030 -inf
063 12 FA 1 0.035 -inf
063 12 FA 1 0.040 -inf
063 12 FA 1 0.045 -inf
063 12 FA 1 0.050 -inf
063 12 FA 1 0.055 -inf
063 12 FA 1 0.060 -inf
063 12 FA 1 0.065 -inf
063 12 FA 1 0.070 -inf
063 12 FA 1 0.075 -inf
063 12 FA 1 0.080 -inf
063 12 FA 1 0.085 -inf
063 12 FA 1 0.090 -inf
063 12 FA 1 0.095 -inf
063 12 FA 1 0.100 -inf
063 12 FA 2 0.005 -inf
063 12 FA 2 0.010 -inf
063 12 FA 2 0.015 -inf
063 12 FA 2 0.020 -inf
063 12 FA 2 0.025 -inf
063 12 FA 2 0.030 -inf
063 12 FA 2 0.035 -inf
063 12 FA 2 0.040 -inf
063 12 FA 2 0.045 -inf
063 12 FA 2 0.050 -inf
063 12 FA 2 0.055 -inf
063 12 FA 2 0.060 -inf
063 12 FA 2 0.065 -inf
063 12 FA 2 0.070 -inf
063 12 FA 2 0.075 -inf
063 12 FA 2 0.080 -inf
063 12 FA 2 0.085 -inf
063 12 FA 2 0.090 -inf
063 12 FA 2 0.095 -inf
063 12 FA 2 0.100 -inf
063 12 FA 3 0.005 -inf
063 12 FA 3 0.010 -inf
063 12 FA 3 0.015 -inf
063 12 FA 3 0.020 -inf
063 12 FA 3 0.025 -inf
063 12 FA 3 0.030 -inf
063 12 FA 3 0.035 -inf
063 12 FA 3 0.040 -inf
063 12 FA 3 0.045 -inf
063 12 FA 3 0.050 -inf
063 12 FA 3 0.055 -inf
063 12 FA 3 0.060 -inf
063 12 FA 3 0.065 -inf
063 12 FA 3 0.070 -inf
063 12 FA 3 0.075 -inf
063 12 FA 3 0.080 -inf
063 12 FA 3 0.085 -inf
063 12 FA 3 0.090 -inf
063 12 FA 3 0.095 -inf
063 12 FA 3 0.100 -inf
063 12 FA 4 0.005 -26.751
063 12 FA 4 0.010 -34.479
063 12 FA 4 0.015 -41.177
063 12 FA 4 0.020 -44.116
063 12 FA 4 0.025 -50.561
063 12 FA 4 0.030 -50.787
063 12 FA 4 0.035 -50.989
063 12 FA 4 0.040 -55.037
063 12 FA 4 0.045 -57.483
063 12 FA 4 0.050 -56.950
063 12 FA 4 0.055 -58.040
063 12 FA 4 0.060 -54.947
063 12 FA 4 0.065 -53.374
063 12 FA 4 0.070 -56.714
063 12 FA 4 0.075 -59.367
063 12 FA 4 0.080 -59.818
063 12 FA 4 0.085 -56.476
063 12 FA 4 0.090 -60.048
063 12 FA 4 0.095 -61.159
063 12 FA 4 0.100 -60.269
063 12 FA 5 0.005 -26.746
063 12 FA 5 0.010 -34.574
063 12 FA 5 0.015 -41.342
063 12 FA 5 0.020 -44.402
063 12 FA 5 0.025 -50.975
063 12 FA 5 0.030 -51.344
063 12 FA 5 0.035 -51.443
063 12 FA 5 0.040 -55.297
063 12 FA 5 0.045 -57.746
063 12 FA 5 0.050 -57.366
063 12 FA 5 0.055 -58.511
063 12 FA 5 0.060 -55.319
063 12 FA 5 0.065 -53.532
063 12 FA 5 0.070 -56.757
063 12 FA 5 0.075 -59.836
063 12 FA 5 0.080 -60.083
063 12 FA 5 0.085 -56.539
063 12 FA 5 0.090 -59.666
063 12 FA 5 0.095 -61.110
063 12 FA 5 0.100 -60.182
063 12 FA 6 0.005 -27.813
063 12 FA 6 0.010 -35.636
063 12 FA 6 0.015 -42.599
063 12 FA 6 0.020 -45.703
063 12 FA 6 0.025 -52.275
063 12 FA 6 0.030 -52.561
063 12 FA 6 0.035 -52.799
063 12 FA 6 0.040 -56.445
063 12 FA 6 0.045 -58.645
063 12 FA 6 0.050 -58.489
063 12 FA 6 0.055 -59.472
063 12 FA 6 0.060 -56.569
063 12 FA 6 0.065 -54.704
063 12 FA 6 0.070 -57.999
063 12 FA 6 0.075 -60.631
063 12 FA 6 0.080 -60.698
063 12 FA 6 0.085 -57.559
063 12 FA 6 0.090 -60.689
063 12 FA 6 0.095 -62.383
063 12 FA 6 0.100 -61.319
063 12 FA 7 0.005 -26.534
063 12 FA 7 0.010 -34.359
063 12 FA 7 0.015 -41.023
063 12 FA 7 0.020 -43.781
063 12 FA 7 0.025 -50.240
063 12 FA 7 0.030 -50.511
063 12 FA 7 0.035 -50.627
063 12 FA 7 0.040 -54.774
063 12 FA 7 0.045 -57.353
063 12 FA 7 0.050 -56.680
063 12 FA 7 0.055 -57.682
063 12 FA 7 0.060 -54.684
063 12 FA 7 0.065 -52.908
063 12 FA 7 0.070 -56.035
063 12 FA 7 0.075 -58.912
063 12 FA 7 0.080 -59.308
063 12 FA 7 0.085 -55.828
063 12 FA 7 0.090 -59.123
063 12 FA 7 0.095 -60.597
063 12 FA 7 0.100 -59.551
063 12 FA 8 0.005 -26.623
063 12 FA 8 0.010 -34.439
063 12 FA 8 0.015 -41.087
063 12 FA 8 0.020 -43.889
063 12 FA 8 0.025 -50.392
063 12 FA 8 0.030 -50.497
