subject	state	block	R_peak	T_delay
068	FA	14	215.618	0.265
068	FA	14	216.605	0.263
068	FA	14	217.621	0.271
068	FA	14	218.598	0.268
068	FA	14	219.578	0.271
068	FA	14	220.598	0.269
068	FA	14	221.626	0.256
068	FA	14	223.567	0.273
068	FA	14	224.55	0.273
068	FA	14	225.539	0.267
068	FA	14	226.539	0.268
068	FA	14	227.547	0.277
068	FA	14	228.661	0.264
068	FA	14	229.748	0.272
068	FA	14	230.786	0.274
068	FA	14	231.831	0.272
068	FA	14	232.888	0.266
068	FA	14	233.922	0.266
068	FA	14	234.958	0.271
068	FA	14	236.032	0.272
068	FA	14	237.121	0.267
068	FA	14	238.16	0.268
068	FA	14	239.239	0.272
068	FA	14	240.311	0.274
068	FA	14	241.378	0.272
068	FA	14	242.481	0.268
068	FA	14	243.558	0.27
068	FA	14	244.584	0.271
068	FA	14	245.632	0.277
068	FA	14	246.693	0.266
068	FA	14	247.71	0.26
068	FA	14	248.75	0.263
068	FA	14	249.841	0.272
068	FA	14	250.902	0.269
068	FA	14	251.926	0.267
068	FA	14	252.994	0.272
068	FA	14	254.108	0.266
068	FA	14	255.161	0.274
068	FA	14	256.187	0.272
068	FA	14	257.183	0.272
068	FA	14	258.163	0.271
068	FA	14	259.159	0.275
068	FA	14	260.192	0.268
068	FA	14	261.255	0.272
068	FA	14	262.302	0.273
068	FA	14	263.375	0.271
068	FA	14	264.447	0.27
068	FA	14	265.462	0.272
068	FA	14	266.487	0.276
068	FA	14	267.501	0.276
068	FA	14	268.47	0.268
068	FA	14	269.454	0.267
068	FA	14	270.432	0.267
068	FA	14	271.386	0.272
068	FA	14	272.376	0.267
068	FA	14	273.402	0.276
068	FA	14	274.424	0.273
068	FA	14	275.49	0.272
068	FA	14	276.572	0.271
068	FA	14	277.588	0.275
068	FA	14	278.634	0.272
068	FA	14	279.661	0.264
068	FA	14	280.674	0.272
068	FA	14	281.742	0.262
068	FA	14	282.797	0.271
068	FA	14	283.829	0.276
068	FA	14	284.882	0.269
068	FA	14	285.938	0.266
068	FA	14	286.94	0.268
068	FA	14	287.931	0.273
068	FA	14	288.939	0.269
068	FA	14	289.949	0.266
068	FA	14	290.945	0.268
068	FA	14	291.96	0.27
068	FA	14	293.007	0.267
068	FA	14	294.071	0.264
068	FA	14	295.232	0.264
068	FA	14	296.476	0.278
068	FA	14	297.597	0.265
068	FA	14	298.691	0.282
068	FA	14	299.82	0.272
068	FA	14	300.882	0.273
068	FA	14	301.939	0.274
068	FA	14	302.985	0.272
068	FA	14	303.988	0.269
068	FA	14	305.005	0.27
068	FA	14	306.039	0.272
068	FA	14	307.07	0.268
068	FA	14	308.051	0.27
068	FA	14	309.048	0.272
068	FA	14	310.063	0.272
068	FA	14	311.082	0.258
068	FA	14	312.08	0.276
068	FA	14	313.072	0.278
068	FA	14	314.122	0.276
068	FA	14	315.147	0.272
068	FA	14	316.141	0.268
068	FA	14	317.158	0.273
068	FA	14	318.212	0.261
068	FA	14	319.258	0.278
068	FA	14	320.355	0.277
068	FA	14	321.454	0.261
068	FA	14	322.512	0.264
068	FA	14	323.568	0.268
068	FA	14	324.62	0.272
068	FA	14	325.618	0.277
068	FA	14	326.652	0.268
068	FA	14	327.735	0.28
068	FA	14	328.763	0.271
068	FA	14	329.769	0.269
068	FA	14	330.742	0.252
068	FA	14	331.695	0.266
068	FA	14	332.676	0.263
068	FA	14	333.715	0.266
068	FA	14	334.728	0.268
068	FA	14	335.745	0.271
068	FA	14	336.771	0.268
068	FA	14	337.781	0.275
068	FA	14	338.773	0.267
068	FA	14	339.757	0.263
068	FA	14	340.73	0.272
068	FA	14	341.667	0.27
068	FA	14	342.615	0.275
068	FA	14	343.574	0.279
068	FA	14	344.475	0.258
068	FA	14	345.358	0.271
068	FA	14	346.237	0.25
068	FA	14	347.105	0.27
068	FA	14	347.984	0.279
068	FA	14	348.866	0.268
068	FA	14	349.755	0.252
068	FA	14	350.658	0.248
068	FA	14	351.568	0.25
068	FA	14	352.46	0.268
068	FA	14	353.347	0.249
068	FA	14	354.242	0.273
068	FA	14	355.121	0.261
068	FA	14	355.982	0.268
068	FA	14	356.832	0.251
068	FA	14	357.659	0.269
068	FA	14	358.471	0.268
068	FA	14	359.253	0.265
068	OM	02	0.845	0.253
068	OM	02	1.723	0.266
068	OM	02	2.589	0.249
068	OM	02	3.436	0.255
068	OM	02	4.294	0.263
068	OM	02	5.163	0.254
068	OM	02	6.003	0.251
068	OM	02	6.846	0.255
068	OM	02	7.695	0.266
068	OM	02	8.546	0.253
068	OM	02	9.395	0.247
068	OM	02	10.268	0.253
068	OM	02	11.151	0.249
068	OM	02	12.017	0.244
068	OM	02	12.891	0.258
068	OM	02	13.762	0.257
068	OM	02	14.632	0.262
068	OM	02	15.494	0.261
068	OM	02	16.368	0.252
068	OM	02	17.238	0.258
068	OM	02	18.078	0.251
068	OM	02	18.915	0.259
068	OM	02	19.772	0.247
068	OM	02	20.655	0.258
068	OM	02	21.512	0.262
068	OM	02	22.387	0.251
068	OM	02	23.283	0.255
068	OM	02	24.161	0.256
068	OM	02	25.012	0.254
068	OM	02	25.864	0.254
068	OM	02	26.742	0.254
068	OM	02	27.624	0.25
068	OM	02	28.499	0.257
068	OM	02	29.398	0.257
068	OM	02	30.324	0.252
068	OM	02	31.218	0.244
068	OM	02	32.086	0.253
068	OM	02	32.969	0.251
068	OM	02	33.877	0.259
068	OM	02	34.788	0.245
068	OM	02	35.663	0.258
068	OM	02	36.572	0.252
068	OM	02	37.505	0.255
068	OM	02	38.42	0.24
068	OM	02	39.308	0.255
068	OM	02	40.21	0.25
068	OM	02	41.123	0.254
068	OM	02	42.026	0.242
068	OM	02	42.89	0.241
068	OM	02	43.74	0.258
068	OM	02	44.585	0.263
068	OM	02	45.452	0.249
068	OM	02	46.286	0.236
068	OM	02	47.116	0.262
068	OM	02	47.968	0.252
068	OM	02	48.817	0.253
068	OM	02	49.662	0.241
068	OM	02	50.515	0.263
068	OM	02	51.389	0.254
068	OM	02	52.271	0.251
068	OM	02	53.119	0.245
068	OM	02	53.976	0.249
068	OM	02	54.841	0.249
068	OM	02	55.696	0.242
068	OM	02	56.555	0.256
068	OM	02	57.423	0.257
068	OM	02	58.306	0.244
068	OM	02	59.169	0.236
068	OM	02	60.032	0.255
068	OM	02	60.911	0.249
068	OM	02	61.789	0.257
068	OM	02	62.647	0.257
068	OM	02	63.521	0.266
068	OM	02	64.382	0.242
068	OM	02	65.222	0.243
068	OM	02	66.069	0.252
068	OM	02	66.943	0.262
068	OM	02	67.835	0.25
068	OM	02	68.71	0.255
068	OM	02	69.567	0.259
068	OM	02	70.437	0.257
068	OM	02	71.299	0.247
068	OM	02	72.138	0.249
068	OM	02	72.98	0.248
068	OM	02	73.863	0.262
068	OM	02	74.783	0.259
068	OM	02	75.672	0.252
068	OM	02	76.547	0.258
068	OM	02	77.45	0.258
068	OM	02	78.348	0.257
068	OM	02	79.231	0.252
068	OM	02	80.138	0.263
068	OM	02	81.059	0.246
068	OM	02	81.952	0.256
068	OM	02	82.837	0.246
068	OM	02	83.724	0.261
068	OM	02	84.596	0.248
068	OM	02	85.452	0.252
068	OM	02	86.309	0.254
068	OM	02	87.19	0.254
068	OM	02	88.107	0.256
068	OM	02	89.015	0.257
068	OM	02	89.903	0.242
068	OM	02	90.812	0.254
068	OM	02	91.722	0.262
068	OM	02	92.622	0.251
068	OM	02	93.5	0.247
068	OM	02	94.373	0.25
068	OM	02	95.272	0.252
068	OM	02	96.158	0.248
068	OM	02	97.088	0.254
068	OM	02	98.045	0.258
068	OM	02	99.006	0.253
068	OM	02	99.961	0.262
068	OM	02	100.916	0.25
068	OM	02	101.88	0.262
068	OM	02	102.815	0.263
068	OM	02	103.722	0.263
068	OM	02	104.64	0.262
068	OM	02	105.536	0.246
068	OM	02	106.415	0.246
068	OM	02	107.326	0.255
068	OM	02	108.243	0.255
068	OM	02	109.141	0.242
068	OM	02	110.002	0.258
068	OM	02	110.839	0.243
068	OM	02	111.693	0.252
068	OM	02	112.553	0.249
068	OM	02	113.4	0.242
068	OM	02	114.252	0.252
068	OM	02	115.154	0.261
068	OM	02	116.096	0.247
068	OM	02	117.018	0.262
068	OM	02	117.942	0.255
068	OM	02	118.871	0.263
068	OM	02	119.779	0.246
068	OM	02	120.654	0.25
068	OM	02	121.517	0.247
068	OM	02	122.381	0.264
068	OM	02	123.233	0.248
068	OM	02	124.072	0.251
068	OM	02	124.903	0.259
068	OM	02	125.74	0.252
068	OM	02	126.582	0.242
068	OM	02	127.395	0.248
068	OM	02	128.212	0.252
068	OM	02	129.039	0.252
068	OM	02	129.886	0.245
068	OM	02	130.716	0.245
068	OM	02	131.553	0.251
068	OM	02	132.418	0.247
068	OM	02	133.318	0.247
068	OM	02	134.187	0.246
068	OM	02	135.058	0.248
068	OM	02	135.931	0.258
068	OM	02	136.812	0.249
068	OM	02	137.668	0.239
068	OM	02	138.522	0.261
068	OM	02	139.385	0.262
068	OM	02	140.268	0.242
068	OM	02	141.145	0.242
068	OM	02	142.023	0.262
068	OM	02	142.904	0.263
068	OM	02	143.776	0.239
068	OM	02	144.633	0.251
068	OM	02	145.52	0.262
068	OM	02	146.401	0.25
068	OM	02	147.283	0.242
068	OM	02	148.176	0.248
068	OM	02	149.048	0.259
068	OM	02	149.922	0.252
068	OM	02	150.764	0.244
068	OM	02	151.608	0.258
068	OM	02	152.486	0.259
068	OM	02	153.419	0.247
068	OM	02	154.338	0.246
068	OM	02	155.282	0.262
068	OM	02	156.228	0.253
068	OM	02	157.14	0.262
068	OM	02	158.041	0.262
068	OM	02	158.967	0.26
068	OM	02	159.883	0.258
068	OM	02	160.792	0.237
068	OM	02	161.679	0.254
068	OM	02	162.572	0.257
068	OM	02	163.502	0.26
068	OM	02	164.422	0.239
068	OM	02	165.341	0.245
068	OM	02	166.253	0.255
068	OM	02	167.14	0.251
068	OM	02	168.002	0.241
068	OM	02	168.852	0.253
068	OM	02	169.739	0.249
068	OM	02	170.662	0.255
068	OM	02	171.566	0.242
068	OM	02	172.54	0.263
068	OM	02	173.5	0.254
068	OM	02	174.482	0.26
068	OM	02	175.434	0.271
068	OM	02	176.37	0.257
068	OM	02	177.282	0.245
068	OM	02	178.167	0.258
068	OM	02	179.073	0.255
068	OM	02	179.971	0.257
068	OM	02	180.857	0.252
068	OM	02	181.733	0.254
068	OM	02	182.631	0.258
068	OM	02	183.566	0.264
068	OM	02	184.54	0.251
068	OM	02	185.489	0.242
068	OM	02	186.392	0.252
068	OM	02	187.284	0.262
068	OM	02	188.17	0.248
068	OM	02	189.044	0.243
068	OM	02	189.936	0.254
068	OM	02	190.928	0.259
068	OM	02	191.951	0.248
068	OM	02	192.973	0.258
068	OM	02	193.987	0.263
068	OM	02	194.98	0.251
068	OM	02	195.916	0.256
068	OM	02	196.822	0.254
068	OM	02	197.73	0.262
068	OM	02	198.625	0.252
068	OM	02	199.508	0.242
068	OM	02	200.374	0.243
068	OM	02	201.243	0.254
068	OM	02	202.124	0.258
068	OM	02	203.005	0.252
068	OM	02	203.877	0.259
068	OM	02	204.755	0.26
068	OM	02	205.653	0.262
068	OM	02	206.544	0.251
068	OM	02	207.427	0.248
068	OM	02	208.307	0.254
068	OM	02	209.21	0.268
068	OM	02	210.099	0.245
068	OM	02	211.0	0.241
068	OM	02	211.928	0.252
068	OM	02	212.854	0.265
068	OM	02	213.745	0.238
068	OM	02	214.648	0.249
068	OM	02	215.558	0.261
068	OM	02	216.488	0.254
068	OM	02	217.459	0.242
068	OM	02	218.403	0.242
068	OM	02	219.421	0.262
068	OM	02	220.519	0.264
068	OM	02	221.608	0.252
068	OM	02	223.558	0.264
068	OM	02	224.542	0.262
068	OM	02	225.529	0.254
068	OM	02	226.433	0.247
068	OM	02	227.332	0.257
068	OM	02	228.215	0.262
068	OM	02	229.102	0.24
068	OM	02	230.001	0.262
068	OM	02	230.991	0.256
068	OM	02	232.034	0.253
068	OM	02	232.99	0.252
068	OM	02	233.89	0.255
068	OM	02	234.787	0.258
068	OM	02	235.681	0.264
068	OM	02	236.592	0.253
068	OM	02	237.488	0.242
068	OM	02	238.375	0.252
068	OM	02	239.304	0.261
068	OM	02	240.216	0.252
068	OM	02	241.108	0.258
068	OM	02	241.998	0.27
068	OM	02	242.899	0.265
068	OM	02	243.792	0.255
068	OM	02	244.688	0.26
068	OM	02	245.626	0.262
068	OM	02	246.586	0.262
068	OM	02	247.588	0.243
068	OM	02	248.535	0.25
068	OM	02	249.432	0.252
068	OM	02	250.348	0.258
068	OM	02	251.23	0.258
068	OM	02	252.054	0.248
068	OM	02	252.879	0.253
068	OM	02	253.718	0.267
068	OM	02	254.573	0.252
068	OM	02	255.431	0.249
068	OM	02	256.303	0.266
068	OM	02	257.192	0.26
068	OM	02	258.092	0.253
068	OM	02	258.974	0.251
068	OM	02	259.851	0.261
068	OM	02	260.72	0.258
068	OM	02	261.612	0.257
068	OM	02	262.505	0.244
068	OM	02	263.387	0.261
068	OM	02	264.293	0.256
068	OM	02	265.223	0.262
068	OM	02	266.154	0.254
068	OM	02	267.097	0.252
068	OM	02	268.045	0.261
068	OM	02	268.936	0.25
068	OM	02	269.822	0.248
068	OM	02	270.725	0.263
068	OM	02	271.68	0.252
068	OM	02	272.628	0.249
068	OM	02	273.62	0.252
068	OM	02	274.679	0.264
068	OM	02	275.769	0.241
068	OM	02	276.817	0.252
068	OM	02	277.82	0.266
068	OM	02	278.776	0.261
068	OM	02	279.702	0.264
068	OM	02	280.592	0.258
068	OM	02	281.506	0.259
068	OM	02	282.399	0.249
068	OM	02	283.262	0.25
068	OM	02	284.158	0.254
068	OM	02	285.109	0.259
068	OM	02	286.04	0.247
068	OM	02	286.954	0.254
068	OM	02	287.888	0.258
068	OM	02	288.789	0.26
068	OM	02	289.66	0.252
068	OM	02	290.538	0.261
068	OM	02	291.447	0.262
068	OM	02	292.339	0.246
068	OM	02	293.198	0.254
068	OM	02	294.054	0.257
068	OM	02	294.944	0.26
068	OM	02	295.862	0.257
068	OM	02	296.79	0.258
068	OM	02	297.71	0.258
068	OM	02	298.645	0.262
068	OM	02	299.577	0.251
068	OM	02	300.532	0.255
068	OM	02	301.472	0.256
068	OM	02	302.378	0.265
068	OM	02	303.267	0.258
068	OM	02	304.16	0.247
068	OM	02	305.048	0.257
068	OM	02	305.952	0.255
068	OM	02	306.898	0.248
068	OM	02	307.879	0.267
068	OM	02	308.864	0.244
068	OM	02	309.838	0.264
068	OM	02	310.82	0.259
068	OM	02	311.765	0.262
068	OM	02	312.656	0.252
068	OM	02	313.515	0.252
068	OM	02	314.311	0.258
068	OM	02	315.082	0.267
068	OM	02	315.853	0.26
068	OM	02	316.643	0.262
068	OM	02	317.454	0.254
068	OM	02	318.296	0.268
068	OM	02	319.148	0.24
068	OM	02	319.983	0.258
068	OM	02	320.848	0.258
068	OM	02	321.724	0.262
068	OM	02	322.584	0.256
068	OM	02	323.421	0.245
068	OM	02	324.268	0.259
068	OM	02	325.127	0.254
068	OM	02	325.999	0.266
068	OM	02	326.882	0.262
068	OM	02	327.823	0.258
068	OM	02	328.789	0.256
068	OM	02	329.793	0.25
068	OM	02	330.84	0.248
068	OM	02	331.906	0.241
068	OM	02	332.914	0.251
068	OM	02	333.937	0.252
068	OM	02	334.969	0.256
068	OM	02	335.982	0.244
068	OM	02	336.953	0.254
068	OM	02	337.982	0.262
068	OM	02	339.07	0.26
068	OM	02	340.122	0.244
068	OM	02	341.118	0.267
068	OM	02	342.14	0.264
068	OM	02	343.203	0.257
068	OM	02	344.2	0.264
068	OM	02	345.146	0.247
068	OM	02	346.101	0.252
068	OM	02	347.086	0.261
068	OM	02	349.002	0.265
068	OM	02	349.995	0.255
068	OM	02	350.995	0.256
068	OM	02	351.985	0.266
068	OM	02	353.057	0.256
068	OM	02	354.113	0.25
068	OM	02	355.032	0.259
068	OM	02	355.938	0.256
068	OM	02	356.866	0.248
068	OM	02	357.771	0.262
068	OM	02	358.692	0.259
068	OM	02	359.686	0.264
068	OM	10	1.132	0.263
068	OM	10	2.09	0.262
068	OM	10	3.03	0.262
068	OM	10	4.002	0.258
068	OM	10	4.992	0.262
068	OM	10	5.992	0.261
068	OM	10	6.992	0.266
068	OM	10	7.992	0.256
068	OM	10	9.038	0.262
068	OM	10	10.168	0.261
068	OM	10	11.295	0.259
068	OM	10	12.393	0.261
068	OM	10	13.52	0.267
068	OM	10	14.612	0.255
068	OM	10	15.661	0.266
068	OM	10	16.742	0.269
068	OM	10	17.777	0.257
068	OM	10	18.756	0.258
068	OM	10	19.758	0.262
068	OM	10	20.801	0.238
068	OM	10	21.787	0.262
068	OM	10	22.758	0.265
068	OM	10	23.683	0.264
068	OM	10	24.6	0.268
068	OM	10	25.457	0.265
068	OM	10	26.273	0.256
068	OM	10	27.103	0.266
068	OM	10	27.962	0.266
068	OM	10	28.84	0.265
068	OM	10	29.712	0.257
068	OM	10	30.633	0.256
068	OM	10	31.604	0.26
068	OM	10	32.553	0.257
068	OM	10	33.562	0.264
068	OM	10	34.628	0.272
068	OM	10	35.682	0.265
068	OM	10	36.742	0.266
068	OM	10	37.818	0.272
068	OM	10	38.902	0.263
068	OM	10	39.928	0.269
068	OM	10	40.975	0.268
068	OM	10	42.014	0.247
068	OM	10	43.032	0.269
068	OM	10	44.089	0.252
068	OM	10	45.145	0.255
068	OM	10	46.197	0.263
068	OM	10	47.246	0.269
068	OM	10	48.217	0.26
068	OM	10	49.151	0.266
068	OM	10	50.112	0.27
068	OM	10	51.034	0.262
068	OM	10	51.978	0.261
068	OM	10	53.028	0.27
068	OM	10	54.144	0.273
068	OM	10	55.281	0.257
068	OM	10	56.412	0.263
068	OM	10	57.511	0.249
068	OM	10	58.512	0.262
068	OM	10	59.503	0.271
068	OM	10	60.508	0.27
068	OM	10	61.472	0.263
068	OM	10	62.44	0.254
068	OM	10	63.465	0.271
068	OM	10	64.472	0.263
068	OM	10	65.493	0.262
068	OM	10	66.561	0.265
068	OM	10	67.655	0.26
068	OM	10	68.698	0.261
068	OM	10	69.578	0.275
068	OM	10	70.175	0.255
068	OM	10	71.228	0.263
068	OM	10	72.172	0.276
068	OM	10	73.11	0.272
068	OM	10	74.1	0.269
068	OM	10	75.188	0.261
068	OM	10	76.496	0.269
068	OM	10	77.79	0.26
068	OM	10	78.978	0.269
068	OM	10	80.119	0.261
068	OM	10	81.192	0.266
068	OM	10	82.241	0.267
068	OM	10	83.268	0.272
068	OM	10	84.234	0.27
068	OM	10	85.225	0.27
068	OM	10	86.244	0.266
068	OM	10	87.229	0.26
068	OM	10	88.242	0.267
068	OM	10	89.282	0.269
068	OM	10	90.287	0.262
068	OM	10	91.345	0.263
068	OM	10	92.432	0.27
068	OM	10	93.468	0.263
068	OM	10	94.507	0.264
068	OM	10	95.532	0.272
068	OM	10	96.518	0.27
068	OM	10	97.513	0.274
068	OM	10	98.515	0.268
068	OM	10	99.508	0.26
068	OM	10	100.578	0.262
068	OM	10	101.661	0.265
068	OM	10	102.712	0.263
068	OM	10	103.779	0.269
068	OM	10	104.795	0.273
068	OM	10	106.879	0.268
068	OM	10	108.057	0.261
068	OM	10	110.25	0.274
068	OM	10	111.372	0.258
068	OM	10	112.475	0.271
068	OM	10	113.59	0.278
068	OM	10	114.74	0.27
068	OM	10	115.857	0.253
068	OM	10	116.917	0.271
068	OM	10	117.98	0.271
068	OM	10	119.01	0.268
068	OM	10	120.002	0.268
068	OM	10	121.044	0.268
068	OM	10	122.103	0.268
068	OM	10	123.178	0.272
068	OM	10	124.302	0.268
068	OM	10	125.359	0.27
068	OM	10	126.419	0.27
068	OM	10	127.488	0.265
068	OM	10	128.569	0.265
068	OM	10	129.693	0.273
068	OM	10	130.817	0.252
068	OM	10	131.882	0.271
068	OM	10	132.978	0.271
068	OM	10	134.057	0.256
068	OM	10	135.087	0.271
068	OM	10	136.125	0.262
068	OM	10	137.144	0.268
068	OM	10	138.147	0.263
068	OM	10	139.168	0.266
068	OM	10	140.207	0.26
068	OM	10	141.202	0.265
068	OM	10	142.188	0.262
068	OM	10	143.198	0.268
068	OM	10	144.216	0.256
068	OM	10	145.219	0.262
068	OM	10	146.245	0.261
068	OM	10	147.269	0.258
068	OM	10	148.265	0.26
068	OM	10	149.293	0.272
068	OM	10	150.315	0.257
068	OM	10	151.34	0.262
068	OM	10	152.519	0.262
068	OM	10	154.878	0.266
068	OM	10	156.029	0.268
068	OM	10	157.168	0.271
068	OM	10	158.229	0.252
068	OM	10	159.262	0.278
068	OM	10	160.278	0.262
068	OM	10	161.224	0.262
068	OM	10	162.162	0.258
068	OM	10	163.127	0.272
068	OM	10	164.126	0.258
068	OM	10	165.12	0.275
068	OM	10	166.16	0.262
068	OM	10	167.267	0.272
068	OM	10	168.313	0.271
068	OM	10	169.402	0.273
068	OM	10	170.494	0.266
068	OM	10	171.548	0.268
068	OM	10	172.623	0.273
068	OM	10	173.747	0.266
068	OM	10	174.812	0.264
068	OM	10	175.889	0.27
068	OM	10	176.977	0.269
068	OM	10	178.026	0.266
068	OM	10	179.098	0.273
068	OM	10	180.222	0.268
068	OM	10	181.288	0.264
068	OM	10	182.36	0.272
068	OM	10	183.411	0.263
068	OM	10	184.429	0.265
068	OM	10	185.46	0.262
068	OM	10	186.472	0.259
068	OM	10	187.464	0.267
068	OM	10	188.486	0.267
068	OM	10	189.593	0.28
068	OM	10	190.652	0.258
068	OM	10	191.713	0.272
068	OM	10	192.706	0.271
068	OM	10	193.599	0.272
068	OM	10	194.448	0.249
068	OM	10	195.291	0.272
068	OM	10	196.176	0.272
068	OM	10	197.119	0.268
068	OM	10	198.098	0.268
068	OM	10	199.083	0.268
068	OM	10	200.077	0.271
068	OM	10	201.072	0.276
068	OM	10	202.054	0.267
068	OM	10	203.053	0.256
068	OM	10	204.047	0.26
068	OM	10	205.018	0.268
068	OM	10	206.032	0.274
068	OM	10	207.079	0.243
068	OM	10	208.097	0.257
068	OM	10	209.153	0.26
068	OM	10	210.163	0.276
068	OM	10	211.118	0.267
068	OM	10	212.068	0.261
068	OM	10	213.007	0.268
068	OM	10	213.948	0.262
068	OM	10	214.938	0.266
068	OM	10	215.938	0.27
068	OM	10	216.963	0.267
068	OM	10	218.048	0.262
068	OM	10	219.132	0.258
068	OM	10	220.202	0.265
068	OM	10	221.263	0.268
068	OM	10	222.29	0.258
068	OM	10	223.302	0.266
068	OM	10	224.338	0.268
068	OM	10	225.344	0.27
068	OM	10	226.361	0.27
068	OM	10	227.404	0.257
068	OM	10	228.417	0.268
068	OM	10	229.421	0.269
068	OM	10	230.458	0.271
068	OM	10	231.468	0.255
068	OM	10	232.462	0.271
068	OM	10	233.479	0.271
068	OM	10	234.492	0.253
068	OM	10	235.494	0.259
068	OM	10	236.496	0.27
068	OM	10	237.505	0.258
068	OM	10	238.502	0.262
068	OM	10	239.522	0.264
068	OM	10	240.614	0.268
068	OM	10	241.673	0.259
068	OM	10	242.778	0.272
068	OM	10	243.986	0.276
068	OM	10	245.108	0.262
068	OM	10	246.215	0.272
068	OM	10	247.269	0.264
068	OM	10	248.281	0.264
068	OM	10	249.312	0.271
068	OM	10	250.417	0.267
068	OM	10	251.578	0.262
068	OM	10	252.683	0.268
068	OM	10	253.786	0.27
068	OM	10	254.835	0.266
068	OM	10	255.856	0.269
068	OM	10	256.875	0.268
068	OM	10	257.882	0.26
068	OM	10	258.897	0.272
068	OM	10	259.932	0.262
068	OM	10	261.051	0.262
068	OM	10	262.135	0.26
068	OM	10	263.174	0.264
068	OM	10	264.231	0.263
068	OM	10	265.28	0.274
068	OM	10	266.271	0.266
068	OM	10	267.268	0.267
068	OM	10	268.256	0.258
068	OM	10	269.246	0.265
068	OM	10	270.248	0.27
068	OM	10	271.239	0.272
068	OM	10	272.213	0.26
068	OM	10	273.178	0.271
068	OM	10	274.161	0.251
068	OM	10	275.116	0.273
068	OM	10	276.098	0.272
068	OM	10	277.083	0.268
068	OM	10	278.034	0.272
068	OM	10	278.973	0.273
068	OM	10	279.92	0.27
068	OM	10	280.848	0.266
068	OM	10	281.757	0.27
068	OM	10	282.689	0.273
068	OM	10	283.621	0.261
068	OM	10	284.539	0.268
068	OM	10	285.485	0.263
068	OM	10	286.445	0.262
068	OM	10	287.38	0.248
068	OM	10	288.338	0.271
068	OM	10	289.32	0.268
068	OM	10	290.282	0.272
068	OM	10	291.221	0.266
068	OM	10	292.178	0.267
068	OM	10	293.134	0.251
068	OM	10	294.079	0.266
068	OM	10	295.058	0.269
068	OM	10	296.094	0.255
068	OM	10	297.125	0.262
068	OM	10	298.133	0.255
068	OM	10	299.147	0.262
068	OM	10	300.143	0.264
068	OM	10	301.087	0.259
068	OM	10	302.059	0.267
068	OM	10	303.038	0.268
068	OM	10	303.986	0.259
068	OM	10	304.982	0.27
068	OM	10	306.002	0.26
068	OM	10	306.984	0.264
068	OM	10	307.93	0.26
068	OM	10	308.908	0.262
068	OM	10	309.928	0.269
068	OM	10	310.969	0.268
068	OM	10	312.088	0.261
068	OM	10	313.226	0.261
068	OM	10	314.263	0.264
068	OM	10	315.254	0.269
068	OM	10	316.25	0.261
068	OM	10	317.248	0.266
068	OM	10	318.226	0.263
068	OM	10	319.24	0.266
068	OM	10	320.27	0.261
068	OM	10	321.302	0.266
068	OM	10	322.32	0.268
068	OM	10	323.322	0.267
068	OM	10	324.308	0.262
068	OM	10	325.327	0.268
068	OM	10	326.358	0.269
068	OM	10	327.367	0.268
068	OM	10	328.383	0.268
068	OM	10	329.396	0.266
068	OM	10	330.378	0.269
068	OM	10	331.391	0.273
068	OM	10	332.398	0.262
068	OM	10	333.384	0.267
068	OM	10	334.376	0.271
068	OM	10	335.384	0.263
068	OM	10	336.409	0.266
068	OM	10	337.415	0.27
068	OM	10	338.442	0.268
068	OM	10	339.49	0.265
068	OM	10	340.522	0.264
068	OM	10	341.562	0.267
068	OM	10	342.621	0.267
068	OM	10	343.658	0.268
068	OM	10	344.666	0.263
068	OM	10	345.703	0.269
068	OM	10	346.741	0.262
068	OM	10	347.748	0.259
068	OM	10	348.764	0.263
068	OM	10	349.792	0.261
068	OM	10	350.771	0.271
068	OM	10	351.73	0.256
068	OM	10	352.718	0.267
068	OM	10	353.67	0.258
068	OM	10	354.625	0.268
068	OM	10	355.634	0.266
068	OM	10	356.636	0.264
068	OM	10	357.588	0.258
068	OM	10	358.562	0.265
068	OM	10	359.572	0.271
069	RS	01	0.978	0.489
069	RS	01	1.664	0.436
069	RS	01	2.308	0.439
069	RS	01	2.982	0.499
069	RS	01	3.588	0.494
069	RS	01	4.142	0.102
069	RS	01	4.782	0.495
069	RS	01	5.332	0.487
069	RS	01	5.952	0.498
069	RS	01	6.547	0.478
069	RS	01	7.105	0.1
069	RS	01	7.717	0.432
069	RS	01	8.385	0.498
069	RS	01	9.009	0.499
069	RS	01	9.614	0.491
069	RS	01	10.182	0.104
069	RS	01	10.792	0.421
069	RS	01	11.452	0.498
069	RS	01	12.078	0.495
069	RS	01	12.64	0.1
069	RS	01	13.297	0.495
069	RS	01	13.86	0.428
069	RS	01	14.475	0.428
069	RS	01	15.138	0.494
069	RS	01	15.75	0.499
069	RS	01	16.316	0.1
069	RS	01	16.974	0.498
069	RS	01	17.588	0.486
069	RS	01	18.202	0.495
069	RS	01	18.773	0.1
069	RS	01	19.397	0.1
069	RS	01	20.058	0.494
069	RS	01	20.682	0.391
069	RS	01	21.285	0.434
069	RS	01	21.957	0.394
069	RS	01	22.598	0.499
069	RS	01	23.238	0.408
069	RS	01	23.845	0.418
069	RS	01	24.516	0.482
069	RS	01	25.133	0.499
069	RS	01	25.74	0.476
069	RS	01	26.338	0.498
069	RS	01	26.892	0.412
069	RS	01	27.509	0.424
069	RS	01	28.174	0.499
