subject	state	block	R_peak	T_delay
089	RS	02	55.99	0.499
089	RS	02	56.624	0.499
089	RS	02	57.266	0.149
089	RS	02	57.933	0.147
089	RS	02	58.618	0.372
089	RS	02	59.313	0.378
089	RS	02	60.018	0.146
089	RS	02	60.736	0.382
089	RS	02	61.446	0.377
089	RS	02	62.146	0.364
089	RS	02	62.832	0.148
089	RS	02	63.507	0.145
089	RS	02	64.164	0.499
089	RS	02	64.813	0.147
089	RS	02	65.464	0.145
089	RS	02	66.128	0.146
089	RS	02	66.81	0.371
089	RS	02	67.502	0.37
089	RS	02	68.218	0.375
089	RS	02	68.945	0.383
089	RS	02	69.656	0.377
089	RS	02	70.356	0.368
089	RS	02	71.041	0.499
089	RS	02	71.698	0.499
089	RS	02	72.965	0.499
089	RS	02	73.595	0.499
089	RS	02	74.232	0.148
089	RS	02	74.883	0.148
089	RS	02	75.562	0.147
089	RS	02	76.263	0.372
089	RS	02	76.986	0.39
089	RS	02	77.724	0.377
089	RS	02	78.455	0.377
089	RS	02	79.182	0.372
089	RS	02	79.899	0.375
089	RS	02	80.604	0.147
089	RS	02	81.299	0.148
089	RS	02	81.997	0.368
089	RS	02	82.708	0.402
089	RS	02	83.462	0.407
089	RS	02	84.252	0.232
089	RS	02	85.058	0.402
089	RS	02	85.87	0.398
089	RS	02	86.673	0.396
089	RS	02	87.438	0.377
089	RS	02	88.156	0.36
089	RS	02	88.848	0.124
089	RS	02	89.524	0.148
089	RS	02	90.218	0.378
089	RS	02	90.927	0.372
089	RS	02	91.647	0.386
089	RS	02	92.385	0.386
089	RS	02	93.123	0.372
089	RS	02	93.837	0.363
089	RS	02	94.53	0.15
089	RS	02	95.202	0.182
089	RS	02	95.868	0.118
089	RS	02	96.528	0.146
089	RS	02	97.194	0.355
089	RS	02	97.869	0.146
089	RS	02	98.551	0.146
089	RS	02	99.258	0.378
089	RS	02	99.987	0.398
089	RS	02	100.738	0.403
089	RS	02	101.498	0.397
089	RS	02	102.243	0.403
089	RS	02	102.974	0.384
089	RS	02	103.682	0.372
089	RS	02	104.372	0.144
089	RS	02	105.037	0.499
089	RS	02	105.688	0.147
089	RS	02	106.338	0.145
089	RS	02	106.991	0.146
089	RS	02	107.657	0.147
089	RS	02	108.351	0.392
089	RS	02	109.065	0.372
089	RS	02	109.786	0.393
089	RS	02	110.502	0.378
089	RS	02	111.209	0.372
089	RS	02	111.891	0.119
089	RS	02	112.552	0.499
089	RS	02	115.671	0.498
089	RS	02	116.298	0.499
089	RS	02	116.938	0.499
089	RS	02	117.588	0.499
089	RS	02	118.241	0.145
089	RS	02	118.899	0.143
089	RS	02	119.561	0.142
089	RS	02	120.222	0.499
089	RS	02	120.867	0.497
089	RS	02	121.494	0.483
089	RS	02	122.108	0.469
089	RS	02	122.709	0.475
089	RS	02	123.926	0.499
089	RS	02	124.557	0.144
089	RS	02	125.214	0.145
089	RS	02	125.909	0.369
089	RS	02	126.62	0.374
089	RS	02	127.341	0.382
089	RS	02	128.048	0.372
089	RS	02	128.742	0.368
089	RS	02	129.429	0.148
089	RS	02	130.116	0.143
089	RS	02	130.81	0.378
089	RS	02	131.516	0.374
089	RS	02	132.238	0.374
089	RS	02	132.965	0.398
089	RS	02	133.688	0.371
089	RS	02	134.408	0.378
089	RS	02	135.113	0.368
089	RS	02	135.801	0.145
089	RS	02	136.474	0.146
089	RS	02	137.142	0.145
089	RS	02	137.81	0.146
089	RS	02	138.483	0.372
089	RS	02	139.178	0.376
089	RS	02	139.905	0.391
089	RS	02	140.648	0.394
089	RS	02	141.39	0.402
089	RS	02	142.122	0.378
089	RS	02	142.825	0.149
089	RS	02	143.502	0.359
089	RS	02	144.162	0.124
089	RS	02	144.814	0.147
089	RS	02	145.478	0.145
089	RS	02	146.162	0.145
089	RS	02	146.869	0.375
089	RS	02	147.591	0.373
089	RS	02	148.316	0.393
089	RS	02	149.033	0.375
089	RS	02	149.734	0.351
089	RS	02	150.411	0.362
089	RS	02	151.07	0.499
089	RS	02	151.721	0.499
089	RS	02	152.371	0.499
089	RS	02	153.025	0.146
089	RS	02	153.697	0.145
089	RS	02	154.379	0.372
089	RS	02	155.073	0.37
089	RS	02	155.763	0.371
089	RS	02	156.452	0.121
089	RS	02	157.128	0.144
089	RS	02	157.789	0.122
089	RS	02	158.462	0.147
089	RS	02	159.132	0.146
089	RS	02	159.807	0.146
089	RS	02	160.487	0.146
089	RS	02	161.178	0.143
089	RS	02	161.868	0.146
089	RS	02	162.55	0.145
089	RS	02	163.222	0.499
089	RS	02	163.878	0.499
089	RS	02	164.518	0.499
089	RS	02	165.152	0.499
089	RS	02	165.791	0.499
089	RS	02	166.433	0.499
089	RS	02	167.08	0.143
089	RS	02	167.736	0.145
089	RS	02	168.402	0.147
089	RS	02	169.078	0.146
089	RS	02	169.752	0.148
089	RS	02	170.423	0.145
089	RS	02	171.088	0.144
089	RS	02	171.756	0.145
089	RS	02	172.448	0.369
089	RS	02	173.16	0.372
089	RS	02	173.883	0.376
089	RS	02	174.587	0.147
089	RS	02	175.269	0.371
089	RS	02	175.935	0.145
089	RS	02	176.607	0.373
089	RS	02	177.302	0.393
089	RS	02	178.047	0.392
089	RS	02	178.814	0.405
089	RS	02	179.578	0.402
089	RS	02	180.339	0.401
089	RS	02	181.092	0.388
089	RS	02	181.831	0.377
089	RS	02	182.545	0.148
089	RS	02	183.247	0.378
089	RS	02	183.952	0.378
089	RS	02	184.658	0.374
089	RS	02	185.382	0.375
089	RS	02	186.109	0.377
089	RS	02	186.839	0.379
089	RS	02	187.572	0.388
089	RS	02	188.279	0.145
089	RS	02	188.972	0.146
089	RS	02	189.656	0.147
089	RS	02	190.336	0.146
089	RS	02	191.018	0.373
089	RS	02	191.715	0.389
089	RS	02	192.425	0.375
089	RS	02	193.147	0.399
089	RS	02	193.869	0.396
089	RS	02	194.588	0.389
089	RS	02	195.275	0.148
089	RS	02	195.951	0.146
089	RS	02	196.621	0.146
089	RS	02	197.293	0.372
089	RS	02	197.988	0.372
089	RS	02	198.705	0.377
089	RS	02	199.436	0.401
089	RS	02	200.165	0.377
089	RS	02	200.869	0.377
089	RS	02	201.556	0.121
089	RS	02	202.233	0.147
089	RS	02	202.918	0.145
089	RS	02	203.609	0.371
089	RS	02	204.318	0.373
089	RS	02	205.039	0.377
089	RS	02	205.769	0.377
089	RS	02	206.5	0.376
089	RS	02	207.228	0.378
089	RS	02	207.938	0.373
089	RS	02	208.632	0.368
089	RS	02	209.318	0.145
089	RS	02	210.002	0.37
089	RS	02	210.693	0.375
089	RS	02	211.398	0.373
089	RS	02	212.119	0.371
089	RS	02	212.84	0.382
089	RS	02	213.546	0.148
089	RS	02	214.234	0.146
089	RS	02	214.909	0.145
089	RS	02	215.573	0.499
089	RS	02	216.228	0.143
089	RS	02	216.888	0.147
089	RS	02	217.569	0.375
089	RS	02	218.272	0.377
089	RS	02	218.972	0.372
089	RS	02	219.661	0.145
089	RS	02	220.34	0.372
089	RS	02	221.026	0.145
089	RS	02	221.7	0.143
089	RS	02	222.359	0.499
089	RS	02	222.999	0.499
089	RS	02	223.636	0.499
089	RS	02	224.288	0.145
089	RS	02	224.953	0.148
089	RS	02	225.626	0.145
089	RS	02	226.289	0.143
089	RS	02	226.942	0.146
089	RS	02	227.619	0.149
089	RS	02	228.329	0.376
089	RS	02	229.056	0.385
089	RS	02	229.794	0.398
089	RS	02	230.538	0.398
089	RS	02	231.291	0.398
089	RS	02	232.041	0.391
089	RS	02	232.778	0.372
089	RS	02	233.493	0.371
089	RS	02	234.184	0.147
089	RS	02	234.86	0.372
089	RS	02	235.527	0.146
089	RS	02	236.196	0.144
089	RS	02	236.865	0.146
089	RS	02	237.538	0.499
089	RS	02	238.189	0.499
089	RS	02	238.827	0.499
089	RS	02	239.468	0.499
089	RS	02	240.107	0.499
089	RS	02	240.75	0.148
089	RS	02	241.424	0.146
089	RS	02	242.124	0.144
089	RS	02	242.839	0.37
089	RS	02	243.556	0.392
089	RS	02	244.267	0.373
089	RS	02	244.955	0.144
089	RS	02	245.636	0.147
089	RS	02	246.337	0.372
089	RS	02	247.055	0.393
089	RS	02	247.798	0.396
089	RS	02	248.57	0.4
089	RS	02	249.348	0.397
089	RS	02	250.094	0.4
089	RS	02	250.82	0.392
089	RS	02	251.532	0.147
089	RS	02	252.243	0.375
089	RS	02	252.972	0.394
089	RS	02	253.742	0.399
089	RS	02	254.538	0.402
089	RS	02	255.339	0.398
089	RS	02	256.115	0.398
089	RS	02	256.861	0.398
089	RS	02	257.584	0.373
089	RS	02	258.287	0.374
089	RS	02	258.987	0.377
089	RS	02	259.692	0.375
089	RS	02	260.418	0.398
089	RS	02	261.167	0.398
089	RS	02	261.917	0.402
089	RS	02	262.67	0.402
089	RS	02	263.398	0.367
089	RS	02	264.106	0.15
089	RS	02	264.811	0.378
089	RS	02	265.518	0.378
089	RS	02	266.223	0.372
089	RS	02	266.935	0.372
089	RS	02	267.652	0.146
089	RS	02	268.362	0.377
089	RS	02	269.04	0.147
089	RS	02	269.704	0.499
089	RS	02	272.833	0.499
089	RS	02	273.474	0.148
089	RS	02	274.154	0.146
089	RS	02	274.877	0.399
089	RS	02	275.63	0.401
089	RS	02	276.386	0.404
089	RS	02	277.146	0.377
089	RS	02	277.88	0.382
089	RS	02	278.592	0.147
089	RS	02	279.292	0.386
089	RS	02	280.003	0.378
089	RS	02	280.734	0.393
089	RS	02	281.478	0.406
089	RS	02	282.238	0.398
089	RS	02	282.982	0.403
089	RS	02	283.716	0.404
089	RS	02	284.451	0.394
089	RS	02	285.197	0.394
089	RS	02	285.964	0.398
089	RS	02	286.733	0.404
089	RS	02	287.521	0.404
089	RS	02	288.289	0.381
089	RS	02	289.027	0.374
089	RS	02	289.748	0.398
089	RS	02	290.471	0.378
089	RS	02	291.206	0.401
089	RS	02	291.962	0.402
089	RS	02	292.725	0.404
089	RS	02	293.482	0.393
089	RS	02	294.223	0.398
089	RS	02	294.965	0.396
089	RS	02	295.702	0.376
089	RS	02	296.428	0.382
089	RS	02	297.132	0.12
089	RS	02	297.828	0.126
089	RS	02	298.521	0.397
089	RS	02	299.233	0.375
089	RS	02	299.96	0.382
089	RS	02	300.694	0.399
089	RS	02	301.443	0.399
089	RS	02	302.193	0.397
089	RS	02	302.939	0.367
089	RS	02	303.649	0.146
089	RS	02	304.339	0.121
089	RS	02	305.008	0.142
089	RS	02	305.665	0.122
089	RS	02	306.33	0.147
089	RS	02	307.018	0.145
089	RS	02	307.724	0.374
089	RS	02	308.443	0.375
089	RS	02	309.171	0.377
089	RS	02	309.896	0.376
089	RS	02	310.625	0.381
089	RS	02	311.33	0.148
089	RS	02	312.013	0.146
089	RS	02	312.684	0.147
089	RS	02	313.348	0.146
089	RS	02	314.03	0.145
089	RS	02	314.727	0.394
089	RS	02	315.442	0.389
089	RS	02	316.183	0.382
089	RS	02	316.921	0.388
089	RS	02	317.659	0.37
089	RS	02	318.372	0.374
089	RS	02	319.062	0.144
089	RS	02	319.744	0.379
089	RS	02	320.422	0.145
089	RS	02	321.112	0.378
089	RS	02	321.821	0.382
089	RS	02	322.557	0.4
089	RS	02	323.308	0.406
089	RS	02	324.072	0.405
089	RS	02	324.83	0.401
089	RS	02	325.578	0.376
089	RS	02	326.304	0.392
089	RS	02	327.018	0.38
089	RS	02	327.726	0.376
089	RS	02	328.428	0.371
089	RS	02	329.12	0.362
089	RS	02	329.803	0.145
089	RS	02	330.487	0.146
089	RS	02	331.18	0.146
089	RS	02	331.883	0.381
089	RS	02	332.594	0.391
089	RS	02	333.308	0.398
089	RS	02	334.028	0.394
089	RS	02	334.742	0.374
089	RS	02	335.439	0.377
089	RS	02	336.125	0.122
089	RS	02	336.801	0.376
089	RS	02	337.475	0.37
089	RS	02	338.164	0.378
089	RS	02	338.868	0.393
089	RS	02	339.61	0.379
089	RS	02	340.343	0.398
089	RS	02	341.062	0.371
089	RS	02	341.759	0.129
089	RS	02	342.436	0.119
089	RS	02	343.089	0.499
089	RS	02	343.73	0.499
089	RS	02	344.362	0.491
089	RS	02	346.198	0.488
089	RS	02	346.816	0.496
089	RS	02	347.442	0.486
089	RS	02	348.059	0.483
089	RS	02	348.672	0.497
089	RS	02	349.3	0.499
089	RS	02	349.93	0.499
089	RS	02	350.567	0.499
089	RS	02	351.205	0.142
089	RS	02	351.862	0.148
089	RS	02	352.538	0.146
089	RS	02	353.23	0.146
089	RS	02	353.931	0.378
089	RS	02	354.636	0.147
089	RS	02	355.335	0.147
089	RS	02	356.034	0.376
089	RS	02	356.72	0.145
089	RS	02	357.391	0.146
089	RS	02	358.055	0.149
089	RS	02	358.738	0.147
089	RS	02	359.436	0.377
089	RS	02	360.164	0.402
089	RS	02	360.922	0.412
089	RS	02	361.691	0.397
089	RS	02	362.463	0.404
089	RS	02	363.226	0.41
089	RS	02	363.965	0.381
089	RS	02	364.671	0.376
089	RS	02	365.368	0.368
089	RS	02	366.058	0.376
089	RS	02	366.761	0.374
089	RS	02	367.485	0.391
089	RS	02	368.224	0.393
089	RS	02	368.96	0.372
089	RS	02	369.679	0.146
089	RS	02	370.391	0.375
089	RS	02	371.112	0.402
089	RS	02	371.841	0.398
089	RS	02	372.588	0.4
089	RS	02	373.34	0.403
089	RS	02	374.098	0.397
089	RS	02	374.841	0.398
089	RS	02	375.562	0.378
089	RS	02	376.268	0.377
089	RS	02	376.969	0.386
089	RS	02	377.68	0.37
089	RS	02	378.395	0.372
089	RS	02	379.113	0.377
089	RS	02	379.844	0.395
089	RS	02	380.587	0.402
089	RS	02	381.314	0.378
089	RS	02	382.017	0.381
089	RS	02	382.707	0.145
089	RS	02	383.397	0.377
089	RS	02	384.098	0.373
089	RS	02	384.818	0.389
089	RS	02	385.556	0.393
089	RS	02	386.299	0.398
089	RS	02	387.036	0.4
089	RS	02	387.763	0.377
089	RS	02	388.463	0.143
089	RS	02	389.151	0.147
089	RS	02	389.832	0.146
089	RS	02	390.512	0.145
089	RS	02	391.201	0.143
089	RS	02	391.894	0.376
089	RS	02	392.593	0.375
089	RS	02	393.288	0.368
089	RS	02	393.975	0.145
089	RS	02	394.664	0.372
089	RS	02	395.359	0.378
089	RS	02	396.064	0.382
089	RS	02	396.775	0.373
089	RS	02	397.492	0.398
089	RS	02	398.212	0.377
089	RS	02	398.926	0.378
089	RS	02	399.625	0.149
089	RS	02	400.311	0.148
089	RS	02	400.988	0.148
089	RS	02	401.668	0.147
089	RS	02	402.349	0.145
089	RS	02	403.041	0.374
089	RS	02	403.74	0.147
089	RS	02	404.441	0.374
089	RS	02	405.14	0.375
089	RS	02	405.838	0.371
089	RS	02	406.53	0.349
089	RS	02	407.209	0.119
089	RS	02	407.868	0.499
089	RS	02	408.512	0.499
089	RS	02	409.158	0.499
089	RS	02	409.805	0.499
089	RS	02	410.461	0.146
089	RS	02	411.142	0.372
089	RS	02	411.835	0.372
089	RS	02	412.529	0.369
089	RS	02	413.208	0.348
089	RS	02	413.876	0.146
089	RS	02	414.537	0.143
089	RS	02	415.2	0.146
089	RS	02	415.878	0.147
089	RS	02	416.558	0.145
089	RS	02	417.222	0.143
089	RS	02	417.882	0.499
089	RS	02	418.538	0.499
089	RS	02	419.194	0.499
089	FA	07	1.102	0.122
089	FA	07	1.767	0.148
089	FA	07	2.443	0.145
089	FA	07	3.132	0.145
089	FA	07	3.84	0.375
089	FA	07	4.566	0.379
089	FA	07	5.298	0.375
089	FA	07	6.022	0.375
089	FA	07	6.723	0.148
089	FA	07	7.402	0.144
089	FA	07	8.066	0.143
089	FA	07	8.72	0.146
089	FA	07	9.386	0.368
089	FA	07	10.073	0.37
089	FA	07	10.788	0.391
089	FA	07	11.529	0.401
089	FA	07	12.292	0.402
089	FA	07	13.061	0.407
089	FA	07	13.819	0.377
089	FA	07	14.539	0.145
089	FA	07	15.231	0.147
089	FA	07	15.904	0.145
089	FA	07	16.568	0.145
089	FA	07	17.249	0.146
089	FA	07	17.945	0.368
089	FA	07	18.657	0.398
089	FA	07	19.373	0.148
089	FA	07	20.062	0.348
089	FA	07	20.733	0.499
089	FA	07	21.392	0.145
089	FA	07	22.049	0.145
089	FA	07	22.724	0.372
089	FA	07	23.418	0.37
089	FA	07	24.131	0.375
089	FA	07	24.858	0.389
089	FA	07	25.573	0.377
089	FA	07	26.272	0.36
089	FA	07	26.955	0.148
089	FA	07	28.318	0.146
089	FA	07	29.742	0.374
089	FA	07	30.468	0.388
089	FA	07	31.208	0.405
089	FA	07	31.944	0.389
089	FA	07	32.654	0.376
089	FA	07	33.351	0.365
089	FA	07	34.036	0.119
089	FA	07	34.72	0.376
089	FA	07	35.419	0.372
089	FA	07	36.14	0.398
089	FA	07	36.888	0.397
089	FA	07	37.659	0.397
089	FA	07	38.428	0.404
089	FA	07	39.188	0.408
089	FA	07	39.928	0.382
089	FA	07	40.63	0.361
089	FA	07	41.312	0.119
089	FA	07	41.981	0.142
089	FA	07	42.655	0.148
089	FA	07	43.355	0.374
089	FA	07	44.079	0.4
089	FA	07	44.831	0.401
089	FA	07	45.585	0.403
089	FA	07	46.341	0.388
089	FA	07	47.082	0.376
089	FA	07	47.808	0.378
089	FA	07	48.504	0.144
089	FA	07	49.188	0.119
089	FA	07	49.857	0.373
089	FA	07	50.525	0.149
089	FA	07	51.206	0.378
089	FA	07	51.912	0.377
089	FA	07	52.642	0.399
089	FA	07	53.393	0.403
089	FA	07	54.153	0.405
089	FA	07	54.908	0.401
089	FA	07	55.626	0.374
089	FA	07	56.323	0.146
089	FA	07	57.002	0.148
089	FA	07	57.672	0.148
089	FA	07	58.35	0.374
089	FA	07	59.046	0.397
089	FA	07	59.767	0.386
089	FA	07	60.504	0.402
089	FA	07	61.241	0.376
089	FA	07	61.967	0.39
089	FA	07	62.678	0.146
089	FA	07	63.362	0.147
089	FA	07	64.033	0.142
089	FA	07	64.699	0.145
089	FA	07	65.363	0.147
089	FA	07	66.042	0.146
089	FA	07	66.738	0.372
089	FA	07	67.458	0.403
089	FA	07	68.191	0.381
089	FA	07	68.925	0.392
089	FA	07	69.664	0.395
089	FA	07	70.381	0.379
089	FA	07	71.083	0.144
089	FA	07	71.77	0.145
089	FA	07	72.454	0.144
089	FA	07	73.144	0.378
089	FA	07	73.851	0.373
089	FA	07	74.569	0.372
089	FA	07	75.287	0.392
089	FA	07	76.0	0.372
089	FA	07	76.697	0.365
089	FA	07	77.375	0.146
089	FA	07	78.04	0.499
089	FA	07	78.697	0.145
089	FA	07	79.366	0.373
089	FA	07	80.061	0.373
089	FA	07	80.784	0.408
089	FA	07	81.522	0.404
089	FA	07	82.257	0.379
089	FA	07	82.99	0.373
089	FA	07	83.708	0.375
089	FA	07	84.402	0.365
089	FA	07	85.086	0.12
089	FA	07	85.755	0.119
089	FA	07	86.422	0.147
089	FA	07	87.101	0.377
089	FA	07	87.802	0.372
089	FA	07	88.515	0.378
089	FA	07	89.246	0.372
089	FA	07	89.966	0.379
089	FA	07	90.674	0.375
089	FA	07	91.372	0.378
089	FA	07	92.05	0.143
089	FA	07	92.725	0.148
089	FA	07	93.392	0.143
089	FA	07	94.054	0.145
089	FA	07	94.722	0.146
089	FA	07	95.404	0.146
089	FA	07	96.094	0.372
089	FA	07	96.792	0.379
089	FA	07	97.498	0.373
089	FA	07	98.193	0.145
089	FA	07	98.872	0.142
089	FA	07	99.536	0.145
089	FA	07	100.201	0.121
089	FA	07	100.871	0.146
089	FA	07	101.557	0.378
089	FA	07	102.259	0.373
089	FA	07	102.972	0.376
089	FA	07	103.698	0.383
089	FA	07	104.413	0.145
089	FA	07	105.112	0.38
089	FA	07	105.796	0.383
089	FA	07	106.474	0.147
089	FA	07	107.156	0.372
089	FA	07	107.848	0.371
089	FA	07	108.559	0.375
089	FA	07	109.285	0.391
089	FA	07	110.027	0.387
089	FA	07	110.766	0.379
089	FA	07	111.502	0.379
089	FA	07	112.238	0.378
089	FA	07	112.975	0.376
089	FA	07	113.704	0.387
089	FA	07	114.414	0.37
089	FA	07	115.098	0.147
089	FA	07	115.768	0.12
089	FA	07	116.426	0.146
089	FA	07	117.084	0.146
089	FA	07	117.758	0.373
089	FA	07	118.453	0.376
089	FA	07	119.18	0.402
089	FA	07	119.935	0.421
089	FA	07	120.705	0.401
089	FA	07	121.484	0.407
089	FA	07	122.242	0.405
089	FA	07	122.971	0.38
089	FA	07	123.674	0.372
089	FA	07	124.367	0.371
089	FA	07	125.059	0.373
089	FA	07	125.755	0.377
089	FA	07	126.457	0.378
089	FA	07	127.164	0.375
089	FA	07	127.888	0.374
089	FA	07	128.613	0.389
089	FA	07	129.353	0.382
089	FA	07	130.09	0.378
089	FA	07	130.824	0.371
089	FA	07	131.542	0.375
089	FA	07	132.244	0.148
089	FA	07	132.93	0.146
089	FA	07	133.604	0.144
089	FA	07	134.263	0.499
089	FA	07	135.573	0.12
089	FA	07	137.021	0.399
089	FA	07	137.77	0.401
089	FA	07	138.527	0.406
089	FA	07	139.288	0.398
089	FA	07	140.037	0.388
089	FA	07	140.773	0.398
089	FA	07	141.492	0.371
089	FA	07	142.182	0.148
089	FA	07	142.857	0.144
089	FA	07	143.518	0.142
089	FA	07	144.177	0.146
089	FA	07	144.847	0.148
089	FA	07	145.527	0.376
089	FA	07	146.228	0.372
089	FA	07	146.945	0.377
089	FA	07	147.674	0.376
089	FA	07	148.398	0.379
089	FA	07	149.106	0.375
089	FA	07	149.8	0.147
089	FA	07	150.482	0.121
089	FA	07	151.151	0.148
089	FA	07	151.823	0.146
089	FA	07	152.504	0.371
089	FA	07	153.197	0.375
089	FA	07	153.899	0.146
089	FA	07	154.62	0.373
089	FA	07	155.342	0.373
089	FA	07	156.06	0.375
089	FA	07	156.778	0.375
089	FA	07	157.474	0.143
089	FA	07	158.162	0.378
089	FA	07	158.838	0.147
089	FA	07	159.518	0.145
089	FA	07	160.211	0.372
089	FA	07	160.931	0.396
089	FA	07	161.675	0.4
089	FA	07	162.425	0.396
089	FA	07	163.17	0.386
089	FA	07	163.907	0.371
089	FA	07	164.622	0.148
089	FA	07	165.332	0.148
089	FA	07	166.032	0.382
089	FA	07	166.74	0.372
089	FA	07	167.459	0.376
089	FA	07	168.185	0.394
089	FA	07	168.928	0.396
089	FA	07	169.67	0.398
089	FA	07	170.419	0.396
089	FA	07	171.165	0.397
089	FA	07	171.889	0.374
089	FA	07	172.584	0.372
089	FA	07	173.261	0.124
089	FA	07	173.929	0.147
089	FA	07	174.603	0.372
089	FA	07	175.3	0.378
089	FA	07	176.03	0.395
089	FA	07	176.776	0.402
089	FA	07	177.539	0.406
089	FA	07	178.297	0.399
089	FA	07	179.045	0.394
089	FA	07	179.762	0.349
089	FA	07	180.446	0.121
089	FA	07	181.105	0.499
089	FA	07	181.753	0.499
089	FA	07	182.408	0.147
089	FA	07	183.069	0.146
089	FA	07	183.747	0.145
089	FA	07	184.432	0.375
089	FA	07	185.132	0.37
089	FA	07	185.847	0.398
089	FA	07	186.567	0.378
089	FA	07	187.264	0.15
089	FA	07	187.953	0.147
089	FA	07	188.628	0.148
089	FA	07	189.304	0.147
089	FA	07	189.986	0.146
089	FA	07	190.682	0.375
089	FA	07	191.383	0.376
089	FA	07	192.084	0.372
089	FA	07	192.777	0.148
089	FA	07	193.456	0.349
089	FA	07	194.128	0.148
089	FA	07	194.788	0.146
089	FA	07	195.45	0.144
089	FA	07	196.118	0.148
089	FA	07	196.797	0.143
089	FA	07	197.487	0.376
089	FA	07	198.192	0.378
089	FA	07	198.9	0.148
089	FA	07	199.599	0.145
089	FA	07	200.288	0.146
089	FA	07	200.957	0.141
089	FA	07	201.613	0.12
089	FA	07	202.272	0.144
089	FA	07	202.961	0.369
089	FA	07	203.673	0.376
089	FA	07	204.412	0.404
089	FA	07	205.174	0.383
089	FA	07	205.938	0.399
089	FA	07	206.686	0.4
089	FA	07	207.432	0.396
089	FA	07	208.15	0.375
089	FA	07	208.847	0.352
089	FA	07	209.537	0.144
089	FA	07	210.231	0.397
089	FA	07	210.95	0.396
089	FA	07	211.695	0.399
089	FA	07	212.472	0.383
089	FA	07	213.235	0.401
089	FA	07	213.985	0.375
089	FA	07	214.714	0.371
089	FA	07	215.42	0.371
089	FA	07	216.112	0.381
089	FA	07	216.791	0.146
089	FA	07	217.463	0.373
089	FA	07	218.144	0.146
089	FA	07	218.838	0.144
089	FA	07	219.553	0.399
089	FA	07	220.292	0.401
089	FA	07	221.048	0.38
089	FA	07	221.809	0.379
089	FA	07	222.567	0.402
089	FA	07	223.319	0.396
089	FA	07	224.065	0.392
089	FA	07	224.807	0.393
089	FA	07	225.546	0.378
089	FA	07	226.282	0.398
089	FA	07	227.028	0.376
089	FA	07	227.78	0.399
089	FA	07	228.53	0.392
089	FA	07	229.271	0.398
089	FA	07	229.989	0.147
089	FA	07	230.685	0.365
089	FA	07	231.37	0.375
089	FA	07	232.052	0.146
089	FA	07	232.745	0.369
089	FA	07	233.459	0.402
089	FA	07	234.216	0.235
089	FA	07	235.008	0.258
089	FA	07	235.818	0.422
089	FA	07	236.616	0.399
089	FA	07	237.389	0.374
089	FA	07	238.123	0.379
089	FA	07	238.822	0.154
089	FA	07	239.499	0.148
089	FA	07	240.172	0.146
089	FA	07	240.863	0.145
089	FA	07	241.567	0.377
089	FA	07	242.297	0.398
089	FA	07	243.046	0.402
089	FA	07	243.803	0.399
089	FA	07	244.552	0.389
089	FA	07	245.292	0.383
089	FA	07	245.999	0.147
089	FA	07	246.69	0.146
089	FA	07	247.368	0.147
089	FA	07	248.042	0.367
089	FA	07	248.726	0.146
089	FA	07	249.425	0.145
089	FA	07	250.136	0.373
089	FA	07	250.858	0.378
089	FA	07	251.588	0.375
089	FA	07	252.314	0.368
089	FA	07	253.026	0.37
089	FA	07	253.718	0.149
089	FA	07	254.4	0.146
089	FA	07	255.083	0.372
089	FA	07	255.78	0.385
089	FA	07	256.49	0.145
089	FA	07	257.21	0.39
089	FA	07	257.948	0.401
089	FA	07	258.698	0.396
089	FA	07	259.443	0.403
089	FA	07	260.174	0.366
089	FA	07	260.882	0.118
089	FA	07	261.572	0.144
089	FA	07	262.238	0.121
089	FA	07	262.896	0.148
089	FA	07	263.572	0.147
089	FA	07	264.268	0.396
089	FA	07	264.988	0.398
089	FA	07	265.733	0.406
089	FA	07	266.493	0.402
089	FA	07	267.242	0.398
089	FA	07	267.99	0.39
089	FA	07	268.7	0.148
089	FA	07	269.392	0.121
089	FA	07	270.068	0.147
089	FA	07	270.737	0.147
089	FA	07	271.408	0.147
089	FA	07	272.09	0.145
089	FA	07	272.777	0.146
089	FA	07	273.473	0.146
089	FA	07	274.169	0.37
089	FA	07	274.858	0.121
089	FA	07	275.527	0.499
089	FA	07	276.185	0.499
089	FA	07	276.838	0.144
089	FA	07	277.493	0.145
089	FA	07	278.157	0.145
089	FA	07	278.823	0.148
089	FA	07	279.5	0.146
089	FA	07	280.174	0.146
089	FA	07	280.844	0.145
089	FA	07	281.512	0.143
089	FA	07	282.176	0.499
089	FA	07	282.832	0.143
089	FA	07	283.488	0.144
089	FA	07	284.149	0.147
089	FA	07	284.825	0.375
089	FA	07	285.525	0.377
089	FA	07	286.252	0.4
089	FA	07	287.0	0.4
089	FA	07	287.748	0.392
089	FA	07	288.49	0.404
089	FA	07	289.22	0.37
089	FA	07	289.932	0.148
089	FA	07	290.618	0.143
089	FA	07	291.292	0.14
089	FA	07	291.949	0.144
089	FA	07	292.609	0.146
089	FA	07	293.282	0.372
089	FA	07	293.975	0.376
089	FA	07	294.689	0.378
089	FA	07	295.421	0.381
089	FA	07	296.156	0.377
089	FA	07	296.884	0.378
089	FA	07	297.588	0.372
089	FA	07	298.279	0.146
089	FA	07	298.964	0.372
089	FA	07	299.652	0.145
089	FA	07	300.352	0.376
089	FA	07	301.062	0.376
